time_s,body,x_m,y_m,vx_m_s,vy_m_s,speed_m_s,radius_from_central_m,kinetic_J,potential_J,total_energy_J,angular_momentum_kg_m2_s
1225080.0,OuterGiant,-567621601699.7013,-18697274301.706783,503.0838268355091,-15256.542974744716,15264.835304616156,568478496124.5621,1.3880999674064359e+37,-4.43480338893455e+35,1.3437519335170902e+37,1.6471324022418127e+43
1225440.0,Sun,548748804.0804958,17853056.082257766,5.943286489437091,14.563416783092785,15.729455257369661,0.0,1.388099955712859e+37,-4.434802219576937e+35,1.3437519335170898e+37,1.647132402241813e+43
1225440.0,FallingPlanet,-2302549719842.8267,2686688.1105570784,-2138784.0095514716,-4.134813134439389,2138784.0095554683,2303098468696.844,1.388099955712859e+37,-4.434802219576937e+35,1.3437519335170898e+37,1.647132402241813e+43
1225440.0,OuterGiant,-567621420562.9265,-18702766656.301598,503.2315890863135,-15256.53810684486,15264.835309883421,568478498239.7743,1.388099955712859e+37,-4.434802219576937e+35,1.3437519335170898e+37,1.647132402241813e+43
1225800.0,Sun,548750943.6382383,17858298.911463145,5.943145413264709,14.56341213498652,15.729397649518623,0.0,1.3880999440269965e+37,-4.434801050990745e+35,1.343751933517089e+37,1.647132402241813e+43
1225800.0,FallingPlanet,-2303319682084.641,2685199.5778099564,-2138784.0005318807,-4.134813238391388,2138784.0005358774,2303868433078.2437,1.3880999440269965e+37,-4.434801050990745e+35,1.343751933517089e+37,1.647132402241813e+43
1225800.0,OuterGiant,-567621239372.9573,-18708259009.14371,503.3793512889526,-15256.533237515316,15264.835315152066,568478500354.9344,1.3880999440269965e+37,-4.434801050990745e+35,1.343751933517089e+37,1.647132402241813e+43
1226160.0,Sun,548753083.1451933,17863541.73899496,5.943004337156428,14.56340748551552,15.729340041483926,0.0,1.3880999323488404e+37,-4.4347998831752034e+35,1.3437519335170884e+37,1.6471324022418132e+43
1226160.0,FallingPlanet,-2304089644323.2095,2683711.045025436,-2138783.9915183196,-4.134813342207221,2138783.9915223164,2304638397456.3467,1.3880999323488404e+37,-4.4347998831752034e+35,1.3437519335170884e+37,1.6471324022418132e+43
1226160.0,OuterGiant,-567621058129.7937,-18713751360.232605,503.52711344341265,-15256.528366756083,15264.835320422088,568478502470.0427,1.3880999323488404e+37,-4.4347998831752034e+35,1.3437519335170884e+37,1.6471324022418132e+43
1226520.0,Sun,548755222.601361,17868784.56485272,5.942863261112243,14.563402834679785,15.729282433265569,0.0,1.3880999206783834e+37,-4.434798716129541e+35,1.343751933517088e+37,1.6471324022418132e+43
1226520.0,FallingPlanet,-2304859606558.534,2682222.512203567,-2138783.982510783,-4.134813445887119,2138783.9825147795,2305408361831.1553,1.3880999206783834e+37,-4.434798716129541e+35,1.343751933517088e+37,1.6471324022418132e+43
1226520.0,OuterGiant,-567620876833.4357,-18719243709.567772,503.6748755496797,-15256.523494567164,15264.83532569349,568478504585.0988,1.3880999206783834e+37,-4.434798716129541e+35,1.343751933517088e+37,1.6471324022418132e+43
1226880.0,Sun,548757362.0067413,17874027.38903593,5.9427221851321494,14.563398182479316,15.729224824863547,0.0,1.388099909015617e+37,-4.434797549852985e+35,1.3437519335170872e+37,1.647132402241813e+43
1226880.0,FallingPlanet,-2305629568790.6177,2680733.979344398,-2138783.9735092637,-4.134813549431311,2138783.9735132605,2306178326202.672,1.388099909015617e+37,-4.434797549852985e+35,1.3437519335170872e+37,1.647132402241813e+43
1226880.0,OuterGiant,-567620695483.8833,-18724736057.148697,503.82263760774,-15256.518620948558,15264.83533096627,568478506700.103,1.388099909015617e+37,-4.434797549852985e+35,1.3437519335170872e+37,1.647132402241813e+43
1227240.0,Sun,548759501.3613342,17879270.2115441,5.942581109216142,14.563393528914114,15.729167216277855,0.0,1.388099897360534e+37,-4.434796384344765e+35,1.3437519335170865e+37,1.6471324022418135e+43
1227240.0,FallingPlanet,-2306399531019.4614,2679245.446447977,-2138783.964513757,-4.134813652840029,2138783.9645177536,2306948290570.898,1.388099897360534e+37,-4.434796384344765e+35,1.3437519335170865e+37,1.6471324022418135e+43
1227240.0,OuterGiant,-567620514081.1366,-18730228402.974857,503.9703996175796,-15256.513745900267,15264.83533624043,568478508815.0552,1.388099897360534e+37,-4.434796384344765e+35,1.3437519335170865e+37,1.6471324022418135e+43
